REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
575,575,0,28,68,0,0,0,77,83,-3036,1,下位,0
178,178,0,28,64,0,0,0,575,85,-3909,1,下位,0
403,403,0,28,64,0,0,0,178,81,-4125,1,下位,0
673,673,0,132,488,0,0,0,403,81,-4716,1,下位,0
239,239,0,135,529,1,0,0,0,0,1,0,下位,0
43,43,0,28,64,0,0,0,239,546,149,3,下位,0
301,301,0,178,744,0,0,0,43,81,158,1,下位,0
960,960,0,638,2566,0,0,0,301,761,417,4,下位,0
568,568,0,28,66,0,0,0,960,2583,1400,8,上位,0
184,184,0,28,65,0,0,0,568,83,536,1,下位,0
150,150,0,202,762,0,0,0,184,82,311,1,下位,0
515,515,0,28,68,0,0,0,150,779,840,4,下位,0
38,38,0,88,299,0,0,0,515,85,67,1,下位,0
948,948,0,28,68,0,0,0,38,316,320,2,下位,0
248,248,0,224,971,0,0,0,948,85,-1175,1,下位,0
49,49,0,1150,4430,0,0,0,248,988,-600,3,下位,0
535,535,0,28,68,0,0,0,49,4447,976,13,上位,0
52,52,0,690,2814,0,0,0,535,85,169,1,下位,0
686,686,0,163,684,0,0,0,52,2831,1409,9,上位,0
641,641,0,28,68,1,0,0,0,0,1,0,下位,0
59,59,0,523,2123,0,0,0,641,85,-982,1,下位,0
685,685,0,70,217,0,0,0,59,2140,1060,7,上位,0
73,73,0,97,299,0,0,0,685,234,152,2,下位,0
287,287,0,28,64,0,0,0,73,316,346,3,下位,0
868,868,0,557,2094,0,0,0,287,81,-51,1,下位,0
446,446,0,66,246,0,0,0,868,2111,613,8,上位,0
140,140,0,194,779,0,0,0,446,263,133,2,下位,0
575,575,0,630,2530,0,0,0,140,796,696,3,下位,0
440,440,0,233,940,0,0,0,575,2547,2285,8,上位,0
36,36,0,28,66,0,0,0,440,957,2509,4,下位,0
164,164,0,116,438,0,0,0,36,83,2532,1,下位,0
172,172,0,420,1623,0,0,0,164,455,2714,2,下位,0
55,55,0,133,569,0,0,0,172,1640,439,6,上位,0
159,159,0,468,1770,0,0,0,55,586,933,2,下位,0
194,194,0,59,220,0,0,0,159,1787,419,7,上位,0
936,936,0,28,66,0,0,0,194,237,333,1,下位,0
156,156,0,219,959,0,0,0,936,83,-1144,1,下位,0
289,289,0,651,2444,0,0,0,156,976,-428,3,下位,0
629,629,0,66,245,1,0,0,0,0,1,0,下位,0
153,153,0,97,380,0,0,0,629,262,-785,2,下位,0
222,222,0,28,68,0,0,0,153,397,-643,2,下位,0
125,125,0,28,68,0,0,0,222,85,-928,1,下位,0
833,833,0,28,64,0,0,0,125,85,-1051,1,下位,0
251,251,0,1763,6925,0,0,0,833,81,-2358,1,下位,0
171,171,0,53,138,0,0,0,251,6942,1261,20,上位,0
40,40,0,28,68,0,0,0,171,155,1131,2,下位,0
41,41,0,28,68,0,0,0,40,85,1149,1,下位,0
675,675,0,197,779,0,0,0,41,85,1166,1,下位,0
56,56,0,28,68,0,0,0,675,796,837,3,下位,0
211,211,0,47,132,0,0,0,56,85,829,1,下位,0
159,159,0,90,327,0,0,0,211,149,626,2,下位,0
42,42,0,133,546,0,0,0,159,344,705,2,下位,0
250,250,0,222,812,0,0,0,42,563,1198,2,下位,0
478,478,0,28,68,1,0,0,0,0,1,0,下位,0
680,680,0,28,66,0,0,0,478,85,-711,1,下位,0
60,60,0,28,68,0,0,0,680,83,-1761,1,下位,0
653,653,0,865,3567,0,0,0,60,85,-1776,1,下位,0
682,682,0,28,66,0,0,0,653,3584,720,10,上位,0
152,152,0,125,443,0,0,0,682,83,-334,1,下位,0
686,686,0,311,1280,0,0,0,152,460,-127,3,下位,0
158,158,0,455,1763,0,0,0,686,1297,27,5,下位,0
535,535,0,59,220,0,0,0,158,1780,1545,5,上位,0
712,712,0,101,381,0,0,0,535,237,890,1,下位,0
289,289,0,28,66,0,0,0,712,398,101,2,下位,0
555,555,0,98,386,0,0,0,289,83,-298,1,下位,0
74,74,0,28,66,0,0,0,555,403,-820,2,下位,0
123,123,0,28,68,1,0,0,0,0,1,0,下位,0
42,42,0,193,773,0,0,0,123,85,-119,1,下位,0
71,71,0,27,62,0,0,0,42,790,601,3,下位,0
230,230,0,102,369,0,0,0,71,79,562,1,下位,0
253,253,0,93,324,0,0,0,230,386,565,2,下位,0
447,447,0,1074,4200,0,0,0,253,341,484,2,下位,0
691,691,0,50,144,0,0,0,447,4217,982,13,上位,0
512,512,0,28,64,0,0,0,691,161,-9,2,下位,0
765,765,0,28,66,0,0,0,512,81,-781,1,下位,0
682,682,0,28,68,0,0,0,765,83,-1973,1,下位,0
56,56,0,997,3884,0,0,0,682,85,-3025,1,下位,0
653,653,0,28,66,1,0,0,0,0,1,0,下位,0
361,361,0,28,68,0,0,0,653,83,-1004,1,下位,0
342,342,0,28,68,0,0,0,361,85,-1521,1,下位,0
138,138,0,28,66,0,0,0,342,85,-2006,1,下位,0
48,48,0,102,382,0,0,0,138,83,-2153,1,下位,0
686,686,0,93,351,0,0,0,48,399,-1834,3,下位,0
286,286,0,28,64,0,0,0,686,368,-2609,2,下位,0
279,279,0,28,66,0,0,0,286,81,-3005,1,下位,0
