REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
581,581,0,46,123,0,0,0,620,97,-4861,1,下位,0
357,357,0,45,117,0,0,0,581,123,-5675,1,下位,0
200,200,0,54,135,0,0,0,357,117,-6134,2,下位,0
180,180,0,78,211,0,0,0,200,135,-6322,3,下位,0
41,41,0,44,116,0,0,0,180,211,-6401,1,下位,0
444,444,0,1209,3107,1,0,0,0,0,1,0,下位,0
247,247,0,483,1238,0,0,0,444,3107,75,15,下位,0
609,609,0,90,240,0,0,0,247,1238,915,9,下位,0
141,141,0,94,249,0,0,0,609,240,173,2,下位,0
187,187,0,376,955,0,0,0,141,249,195,2,下位,0
562,562,0,199,517,0,0,0,187,955,848,10,下位,0
63,63,0,54,145,0,0,0,562,517,459,6,下位,0
81,81,0,400,919,0,0,0,63,145,502,1,下位,0
191,191,0,173,447,0,0,0,81,919,1290,9,下位,0
226,226,0,61,159,0,0,0,191,447,1429,5,下位,0
72,72,0,126,316,0,0,0,226,159,1223,2,下位,0
339,339,0,63,161,0,0,0,72,316,1423,6,下位,0
202,202,0,265,684,0,0,0,339,161,1037,3,下位,0
585,585,0,1318,3320,0,0,0,202,684,1395,6,下位,0
181,181,0,66,178,0,0,0,585,3320,1278,22,上位,0
218,218,0,61,165,1,0,0,0,0,1,0,下位,0
592,592,0,636,1648,0,0,0,218,165,-186,1,下位,0
43,43,0,262,671,0,0,0,592,1648,507,11,下位,0
89,89,0,159,377,0,0,0,43,671,1109,9,下位,0
133,133,0,65,168,0,0,0,89,377,1342,10,下位,0
817,817,0,884,2233,0,0,0,133,168,1295,3,下位,0
204,204,0,812,1957,0,0,0,817,2233,2210,17,下位,0
731,731,0,54,147,0,0,0,204,1957,1543,18,下位,0
148,148,0,75,197,0,0,0,731,147,511,1,下位,0
190,190,0,268,658,0,0,0,148,197,469,2,下位,0
177,177,0,46,120,0,0,0,190,658,821,8,下位,0
558,558,0,67,181,1,0,0,0,0,1,0,下位,0
158,158,0,54,140,0,0,0,558,181,-718,1,下位,0
189,189,0,165,365,0,0,0,158,140,-833,2,下位,0
672,672,0,31,79,0,0,0,189,365,-773,8,下位,0
265,265,0,117,290,0,0,0,672,79,-1778,2,下位,0
991,991,0,44,119,0,0,0,265,290,-1915,4,下位,0
443,443,0,127,335,0,0,0,991,119,-3394,1,下位,0
465,465,0,435,1102,0,0,0,443,335,-3774,3,下位,0
172,172,0,48,125,0,0,0,465,1102,-3422,12,下位,0
250,250,0,250,649,0,0,0,172,125,-3574,2,下位,0
37,37,0,117,300,0,0,0,250,649,-3328,7,下位,0
166,166,0,140,333,0,0,0,37,300,-3088,4,下位,0
147,147,0,85,211,0,0,0,166,333,-3023,7,下位,0
869,869,0,142,361,0,0,0,147,211,-3049,4,下位,0
780,780,0,53,144,0,0,0,869,361,-4090,4,下位,0
65,65,0,174,442,0,0,0,780,144,-5204,1,下位,0
69,69,0,49,131,0,0,0,65,442,-4867,6,下位,0
672,672,0,39,104,1,0,0,0,0,1,0,下位,0
598,598,0,582,1514,0,0,0,672,104,-979,1,下位,0
176,176,0,52,140,0,0,0,598,1514,-430,10,下位,0
276,276,0,91,239,0,0,0,176,140,-574,1,下位,0
1032,1032,0,41,111,0,0,0,276,239,-780,2,下位,0
264,264,0,257,665,0,0,0,1032,111,-2334,1,下位,0
136,136,0,56,150,0,0,0,264,665,-2095,6,下位,0
400,400,0,47,128,0,0,0,136,150,-2164,1,下位,0
465,465,0,441,1138,0,0,0,400,128,-2681,1,下位,0
225,225,0,97,221,0,0,0,465,1138,-2293,11,下位,0
187,187,0,161,421,0,0,0,225,221,-2435,4,下位,0
779,779,0,226,560,0,0,0,187,421,-2316,4,下位,0
51,51,0,132,321,0,0,0,779,560,-3012,7,下位,0
35,35,0,78,186,0,0,0,51,321,-2773,6,下位,0
432,432,0,234,570,1,0,0,0,0,1,0,下位,0
1045,1045,0,45,121,0,0,0,432,570,-126,7,下位,0
145,145,0,47,127,0,0,0,1045,121,-1690,1,下位,0
761,761,0,88,208,0,0,0,145,127,-1797,1,下位,0
640,640,0,201,514,0,0,0,761,208,-2816,4,下位,0
189,189,0,33,88,0,0,0,640,514,-3334,5,下位,0
71,71,0,134,358,0,0,0,189,88,-3551,1,下位,0
939,939,0,136,347,0,0,0,71,358,-3308,2,下位,0
36,36,0,47,126,0,0,0,939,347,-4476,4,下位,0
147,147,0,242,605,0,0,0,36,126,-4408,1,下位,0
139,139,0,37,100,0,0,0,147,605,-4040,7,下位,0
47,47,0,130,323,0,0,0,139,100,-4164,1,下位,0
147,147,0,44,120,0,0,0,47,323,-3917,7,下位,0
152,152,0,201,482,1,0,0,0,0,1,0,下位,0
540,540,0,227,564,0,0,0,152,482,238,7,下位,0
1042,1042,0,131,323,0,0,0,540,564,-69,10,下位,0
118,118,0,414,1045,0,0,0,1042,323,-1427,5,下位,0
35,35,0,98,245,0,0,0,118,1045,-572,11,下位,0
118,118,0,177,460,0,0,0,35,245,-383,4,下位,0
191,191,0,270,710,0,0,0,118,460,-113,5,下位,0
848,848,0,52,137,0,0,0,191,710,289,4,下位,0
377,377,0,1666,4330,0,0,0,848,137,-942,2,下位,0
462,462,0,97,239,0,0,0,377,4330,2780,19,下位,0
1034,1034,0,180,453,0,0,0,462,239,2274,4,下位,0
120,120,0,139,334,0,0,0,1034,453,1059,7,下位,0
76,76,0,427,1031,1,0,0,0,0,1,0,下位,0
508,508,0,51,137,0,0,0,76,1031,909,11,下位,0
438,438,0,59,154,0,0,0,508,137,227,1,下位,0
711,711,0,31,81,0,0,0,438,154,-325,2,下位,0
575,575,0,103,250,0,0,0,711,81,-1391,2,下位,0
391,391,0,40,109,0,0,0,575,250,-2068,4,下位,0
512,512,0,50,130,0,0,0,391,109,-2590,1,下位,0
160,160,0,2154,5392,0,0,0,512,130,-3286,2,下位,0
67,67,0,59,153,0,0,0,160,5392,1848,39,下位,0
274,274,0,233,613,0,0,0,67,153,1893,2,下位,0
205,205,0,31,84,0,0,0,274,613,2064,4,下位,0
1037,1037,0,109,267,0,0,0,205,84,1817,1,下位,0
109,109,0,293,764,1,0,0,0,0,1,0,下位,0
219,219,0,59,154,0,0,0,109,764,589,5,下位,0
493,493,0,688,1754,0,0,0,219,154,390,2,下位,0
363,363,0,79,208,0,0,0,493,1754,1349,12,下位,0
861,861,0,95,251,0,0,0,363,208,972,2,下位,0
458,458,0,85,212,0,0,0,861,251,-166,2,下位,0
37,37,0,51,137,0,0,0,458,212,-693,4,下位,0
116,116,0,39,100,0,0,0,37,137,-616,1,下位,0
474,474,0,99,241,0,0,0,116,100,-703,2,下位,0
451,451,0,47,122,0,0,0,474,241,-1227,4,下位,0
