REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別
585,0,63,177,0,0,0,0,0,0,0
145,0,19,51,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
656,0,91,272,0,0,0,0,0,0,0
757,0,90,269,0,0,0,0,0,0,0
253,0,134,380,0,0,0,0,0,0,0
332,0,79,236,0,0,0,0,0,0,0
96,0,15,41,0,0,0,0,0,0,0
390,0,73,209,0,0,0,0,0,0,0
97,0,154,442,0,0,0,0,0,0,0
139,0,14,37,0,0,0,0,0,0,0
275,0,106,309,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
250,0,1250,3557,0,0,0,0,0,0,0
264,0,39,108,0,0,0,0,0,0,0
349,0,9,23,0,0,0,0,0,0,0
194,0,112,322,0,0,0,0,0,0,0
236,0,18,50,0,0,0,0,0,0,0
34,0,86,252,0,0,0,0,0,0,0
97,0,308,902,0,0,0,0,0,0,0
112,0,1591,4553,0,0,0,0,0,0,0
43,0,168,480,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0
416,0,131,375,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0
109,0,78,222,0,0,0,0,0,0,0
778,0,303,880,0,0,0,0,0,0,0
126,0,133,379,0,0,0,0,0,0,0
91,0,116,341,0,0,0,0,0,0,0
172,0,19,53,0,0,0,0,0,0,0
753,0,87,260,0,0,0,0,0,0,0
742,0,215,624,0,0,0,0,0,0,0
609,0,0,0,0,0,0,0,0,0,0
675,0,103,309,0,0,0,0,0,0,0
96,0,171,503,0,0,0,0,0,0,0
78,0,21,58,0,0,0,0,0,0,0
227,0,86,253,0,0,0,0,0,0,0
240,0,90,260,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0
96,0,25,70,0,0,0,0,0,0,0
175,0,109,320,0,0,0,0,0,0,0
99,0,14,38,0,0,0,0,0,0,0
296,0,115,328,0,0,0,0,0,0,0
344,0,93,264,0,0,0,0,0,0,0
300,0,78,230,0,0,0,0,0,0,0
99,0,133,379,0,0,0,0,0,0,0
172,0,415,1203,0,0,0,0,0,0,0
303,0,83,248,0,0,0,0,0,0,0
129,0,182,518,0,0,0,0,0,0,0
764,0,81,234,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0
158,0,79,238,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0
36,0,584,1668,0,0,0,0,0,0,0
249,0,2036,5784,0,0,0,0,0,0,0
108,0,104,297,0,0,0,0,0,0,0
99,0,80,241,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0
83,0,219,631,0,0,0,0,0,0,0
779,0,258,751,0,0,0,0,0,0,0
289,0,80,239,0,0,0,0,0,0,0
577,0,97,274,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0
116,0,284,823,0,0,0,0,0,0,0
346,0,80,241,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0
517,0,84,251,0,0,0,0,0,0,0
338,0,85,255,0,0,0,0,0,0,0
55,0,53,153,0,0,0,0,0,0,0
155,0,37,106,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0,0,0,0,0,0
162,0,213,634,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
307,0,74,212,0,0,0,0,0,0,0
297,0,263,756,0,0,0,0,0,0,0
133,0,81,232,0,0,0,0,0,0,0
284,0,54,156,0,0,0,0,0,0,0
753,0,81,244,0,0,0,0,0,0,0
234,0,292,854,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0
439,0,58,168,0,0,0,0,0,0,0
752,0,107,314,0,0,0,0,0,0,0
778,0,47,135,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0
462,0,121,358,0,0,0,0,0,0,0
778,0,19,51,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0,0,0
226,0,113,336,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
505,0,161,474,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
779,0,84,253,0,0,0,0,0,0,0
78,0,138,399,0,0,0,0,0,0,0
259,0,103,295,0,0,0,0,0,0,0
368,0,95,270,0,0,0,0,0,0,0
752,0,81,244,0,0,0,0,0,0,0
752,0,85,254,0,0,0,0,0,0,0
752,0,325,956,0,0,0,0,0,0,0
780,0,307,902,0,0,0,0,0,0,0
303,0,0,0,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0,0,0,0
143,0,320,923,0,0,0,0,0,0,0
47,0,0,0,0,0,0,0,0,0,0
182,0,541,1550,0,0,0,0,0,0,0
553,0,322,935,0,0,0,0,0,0,0
135,0,22,60,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0
424,0,19,52,0,0,0,0,0,0,0
519,0,293,852,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0
505,0,83,249,0,0,0,0,0,0,0
169,0,86,249,0,0,0,0,0,0,0
165,0,83,241,0,0,0,0,0,0,0
193,0,156,446,0,0,0,0,0,0,0
97,0,205,588,0,0,0,0,0,0,0
378,0,0,0,0,0,0,0,0,0,0
52,0,184,537,0,0,0,0,0,0,0
619,0,0,0,0,0,0,0,0,0,0
70,0,43,123,0,0,0,0,0,0,0
217,0,82,234,0,0,0,0,0,0,0
79,0,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0
576,0,157,451,0,0,0,0,0,0,0
81,0,67,190,0,0,0,0,0,0,0
49,0,122,355,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0,0,0
291,0,93,268,0,0,0,0,0,0,0
96,0,266,768,0,0,0,0,0,0,0
231,0,89,257,0,0,0,0,0,0,0
450,0,83,248,0,0,0,0,0,0,0
99,0,84,242,0,0,0,0,0,0,0
779,0,84,246,0,0,0,0,0,0,0
91,0,77,222,0,0,0,0,0,0,0
98,0,248,728,0,0,0,0,0,0,0
78,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0
149,0,395,1154,0,0,0,0,0,0,0
241,0,1826,5218,0,0,0,0,0,0,0
721,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0
357,0,1197,3452,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0,0,0,0
563,0,119,311,0,0,0,0,0,0,0
86,0,0,0,0,0,0,0,0,0,0
244,0,183,533,0,0,0,0,0,0,0
388,0,19,52,0,0,0,0,0,0,0
126,0,177,517,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
419,0,54,157,0,0,0,0,0,0,0
297,0,111,316,0,0,0,0,0,0,0
718,0,151,433,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
216,0,151,444,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0
176,0,125,363,0,0,0,0,0,0,0
401,0,174,508,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0
115,0,289,837,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,0,0,0,0,0
49,0,196,579,0,0,0,0,0,0,0
397,0,168,494,0,0,0,0,0,0,0
216,0,50,145,0,0,0,0,0,0,0
362,0,58,170,0,0,0,0,0,0,0
261,0,81,233,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
453,0,0,0,0,0,0,0,0,0,0
53,0,118,349,0,0,0,0,0,0,0
666,0,87,256,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
350,0,130,377,0,0,0,0,0,0,0
151,0,18,49,0,0,0,0,0,0,0
85,0,110,326,0,0,0,0,0,0,0
324,0,191,559,0,0,0,0,0,0,0
778,0,1484,4257,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0
609,0,76,227,0,0,0,0,0,0,0
86,0,250,722,0,0,0,0,0,0,0
141,0,82,241,0,0,0,0,0,0,0
245,0,504,1465,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0
778,0,382,1107,0,0,0,0,0,0,0
97,0,88,255,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0,0,0,0
506,0,106,312,0,0,0,0,0,0,0
248,0,90,266,0,0,0,0,0,0,0
133,0,211,611,0,0,0,0,0,0,0
96,0,831,2365,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0
398,0,20,56,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
73,0,86,249,0,0,0,0,0,0,0
112,0,85,247,0,0,0,0,0,0,0
675,0,0,0,0,0,0,0,0,0,0
608,0,1490,4297,0,0,0,0,0,0,0
95,0,19,52,0,0,0,0,0,0,0
752,0,565,1622,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
108,0,17,47,0,0,0,0,0,0,0
370,0,378,1098,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0
37,0,306,880,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0
125,0,147,427,0,0,0,0,0,0,0
391,0,91,269,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0
106,0,140,408,0,0,0,0,0,0,0
523,0,177,510,0,0,0,0,0,0,0
581,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0
472,0,389,1137,0,0,0,0,0,0,0
256,0,191,553,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0
228,0,153,454,0,0,0,0,0,0,0
98,0,348,1026,0,0,0,0,0,0,0
320,0,298,881,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0
488,0,0,0,0,0,0,0,0,0,0
433,0,171,496,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0
218,0,155,440,0,0,0,0,0,0,0
189,0,22,60,0,0,0,0,0,0,0
443,0,20,55,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0
370,0,0,0,0,0,0,0,0,0,0
128,0,86,259,0,0,0,0,0,0,0
753,0,2110,6030,0,0,0,0,0,0,0
415,0,22,60,0,0,0,0,0,0,0
752,0,220,641,0,0,0,0,0,0,0
547,0,83,239,0,0,0,0,0,0,0
61,0,188,547,0,0,0,0,0,0,0
95,0,123,353,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0
13,0,173,505,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
505,0,108,319,0,0,0,0,0,0,0
245,0,251,723,0,0,0,0,0,0,0
605,0,19,51,0,0,0,0,0,0,0
293,0,502,1471,0,0,0,0,0,0,0
306,0,88,255,0,0,0,0,0,0,0
200,0,86,249,0,0,0,0,0,0,0
754,0,85,254,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0
586,0,79,227,0,0,0,0,0,0,0
79,0,54,156,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0
84,0,79,225,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0
462,0,100,296,0,0,0,0,0,0,0
194,0,177,510,0,0,0,0,0,0,0
95,0,21,58,0,0,0,0,0,0,0
752,0,87,261,0,0,0,0,0,0,0
97,0,114,333,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0
142,0,84,247,0,0,0,0,0,0,0
96,0,132,379,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
783,0,109,320,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0
312,0,97,290,0,0,0,0,0,0,0
596,0,0,0,0,0,0,0,0,0,0
690,0,85,256,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0
710,0,185,545,0,0,0,0,0,0,0
177,0,17,45,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0
397,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0
204,0,89,266,0,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,0,0
71,0,70,198,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0
777,0,40,109,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
65,0,52,152,0,0,0,0,0,0,0
503,0,223,649,0,0,0,0,0,0,0
446,0,20,54,0,0,0,0,0,0,0
75,0,78,229,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0,0,0
70,0,61,178,0,0,0,0,0,0,0
46,0,83,244,0,0,0,0,0,0,0
242,0,19,51,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0
300,0,282,820,0,0,0,0,0,0,0
778,0,57,165,0,0,0,0,0,0,0
169,0,17,47,0,0,0,0,0,0,0
752,0,173,508,0,0,0,0,0,0,0
83,0,13,34,0,0,0,0,0,0,0
334,0,109,313,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
505,0,282,835,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0
219,0,254,737,0,0,0,0,0,0,0
183,0,18,50,0,0,0,0,0,0,0
74,0,72,208,0,0,0,0,0,0,0
774,0,0,0,0,0,0,0,0,0,0
510,0,166,489,0,0,0,0,0,0,0
385,0,343,994,0,0,0,0,0,0,0
456,0,255,746,0,0,0,0,0,0,0
779,0,253,746,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0
171,0,314,911,0,0,0,0,0,0,0
162,0,137,389,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0
283,0,179,520,0,0,0,0,0,0,0
442,0,51,149,0,0,0,0,0,0,0
50,0,0,0,0,0,0,0,0,0,0
50,0,150,436,0,0,0,0,0,0,0
453,0,93,278,0,0,0,0,0,0,0
207,0,50,146,0,0,0,0,0,0,0
96,0,142,411,0,0,0,0,0,0,0
85,0,76,219,0,0,0,0,0,0,0
99,0,135,400,0,0,0,0,0,0,0
180,0,23,63,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0
28,0,135,389,0,0,0,0,0,0,0
49,0,237,698,0,0,0,0,0,0,0
96,0,74,212,0,0,0,0,0,0,0
353,0,87,261,0,0,0,0,0,0,0
98,0,280,814,0,0,0,0,0,0,0
226,0,100,285,0,0,0,0,0,0,0
363,0,81,234,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0
169,0,1666,4751,0,0,0,0,0,0,0
779,0,82,237,0,0,0,0,0,0,0
94,0,85,251,0,0,0,0,0,0,0
491,0,175,516,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0
63,0,89,253,0,0,0,0,0,0,0
704,0,505,1476,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0,0,0
461,0,306,879,0,0,0,0,0,0,0
594,0,119,349,0,0,0,0,0,0,0
198,0,189,558,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0
362,0,113,329,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
234,0,88,248,0,0,0,0,0,0,0
98,0,145,424,0,0,0,0,0,0,0
96,0,118,349,0,0,0,0,0,0,0
77,0,91,261,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0,0
780,0,80,234,0,0,0,0,0,0,0
98,0,21,58,0,0,0,0,0,0,0
252,0,241,686,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
523,0,159,463,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0
603,0,85,251,0,0,0,0,0,0,0
285,0,1012,2902,0,0,0,0,0,0,0
357,0,113,324,0,0,0,0,0,0,0
98,0,725,2084,0,0,0,0,0,0,0
38,0,21,59,0,0,0,0,0,0,0
55,0,86,247,0,0,0,0,0,0,0
98,0,78,223,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
154,0,444,1277,0,0,0,0,0,0,0
99,0,156,449,0,0,0,0,0,0,0
99,0,193,554,0,0,0,0,0,0,0
594,0,18,49,0,0,0,0,0,0,0
751,0,91,260,0,0,0,0,0,0,0
75,0,95,274,0,0,0,0,0,0,0
96,0,88,260,0,0,0,0,0,0,0
340,0,22,58,0,0,0,0,0,0,0
286,0,237,694,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0
31,0,89,262,0,0,0,0,0,0,0
337,0,135,391,0,0,0,0,0,0,0
779,0,484,1343,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0
780,0,52,151,0,0,0,0,0,0,0
192,0,87,251,0,0,0,0,0,0,0
91,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,0
764,0,115,339,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
412,0,50,146,0,0,0,0,0,0,0
78,0,49,142,0,0,0,0,0,0,0
38,0,21,57,0,0,0,0,0,0,0
232,0,20,56,0,0,0,0,0,0,0
108,0,183,524,0,0,0,0,0,0,0
257,0,518,1495,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
292,0,150,432,0,0,0,0,0,0,0
780,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0
118,0,86,246,0,0,0,0,0,0,0
149,0,55,160,0,0,0,0,0,0,0
326,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0
276,0,190,554,0,0,0,0,0,0,0
99,0,261,752,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0
73,0,411,1184,0,0,0,0,0,0,0
89,0,19,51,0,0,0,0,0,0,0
559,0,149,433,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
264,0,2634,7538,0,0,0,0,0,0,0
779,0,351,1033,0,0,0,0,0,0,0
88,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
418,0,180,532,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0,0
256,0,52,151,0,0,0,0,0,0,0
339,0,70,201,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
281,0,183,534,0,0,0,0,0,0,0
296,0,94,281,0,0,0,0,0,0,0
636,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0
606,0,1038,2999,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0
669,0,0,0,0,0,0,0,0,0,0
285,0,2335,6640,0,0,0,0,0,0,0
97,0,228,665,0,0,0,0,0,0,0
634,0,143,414,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0
497,0,134,389,0,0,0,0,0,0,0
319,0,758,2205,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0,0,0,0
80,0,0,0,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
618,0,831,2400,0,0,0,0,0,0,0
99,0,2199,6255,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
82,0,116,338,0,0,0,0,0,0,0
645,0,122,357,0,0,0,0,0,0,0
95,0,227,666,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0
129,0,25,69,0,0,0,0,0,0,0
752,0,85,255,0,0,0,0,0,0,0
652,0,49,141,0,0,0,0,0,0,0
95,0,23,65,0,0,0,0,0,0,0
255,0,264,771,0,0,0,0,0,0,0
778,0,339,980,0,0,0,0,0,0,0
62,0,16,44,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0
93,0,90,271,0,0,0,0,0,0,0
778,0,143,414,0,0,0,0,0,0,0
97,0,54,157,0,0,0,0,0,0,0
212,0,114,333,0,0,0,0,0,0,0
42,0,2119,6079,0,0,0,0,0,0,0
395,0,162,469,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0,0,0
569,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0
14,0,17,45,0,0,0,0,0,0,0
141,0,184,537,0,0,0,0,0,0,0
687,0,0,0,0,0,0,0,0,0,0
12,0,77,221,0,0,0,0,0,0,0
173,0,1649,4723,0,0,0,0,0,0,0
146,0,225,657,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0
327,0,86,259,0,0,0,0,0,0,0
753,0,183,540,0,0,0,0,0,0,0
240,0,302,884,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0
13,0,142,406,0,0,0,0,0,0,0
642,0,125,360,0,0,0,0,0,0,0
97,0,82,235,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0
237,0,51,148,0,0,0,0,0,0,0
544,0,104,302,0,0,0,0,0,0,0
444,0,24,66,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0
75,0,137,397,0,0,0,0,0,0,0
206,0,88,260,0,0,0,0,0,0,0
61,0,19,52,0,0,0,0,0,0,0
80,0,119,342,0,0,0,0,0,0,0
668,0,82,234,0,0,0,0,0,0,0
643,0,21,58,0,0,0,0,0,0,0
97,0,217,631,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0
320,0,19,52,0,0,0,0,0,0,0
52,0,114,321,0,0,0,0,0,0,0
778,0,48,139,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0
666,0,243,711,0,0,0,0,0,0,0
487,0,88,256,0,0,0,0,0,0,0
270,0,23,63,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0
130,0,121,348,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0,0,0,0
47,0,213,619,0,0,0,0,0,0,0
34,0,358,1044,0,0,0,0,0,0,0
434,0,15,41,0,0,0,0,0,0,0
359,0,106,303,0,0,0,0,0,0,0
97,0,57,161,0,0,0,0,0,0,0
778,0,85,245,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
505,0,328,958,0,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
171,0,115,329,0,0,0,0,0,0,0
750,0,399,1155,0,0,0,0,0,0,0
300,0,146,428,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
505,0,92,276,0,0,0,0,0,0,0
727,0,107,310,0,0,0,0,0,0,0
779,0,243,708,0,0,0,0,0,0,0
130,0,482,1398,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0
203,0,372,1087,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0
367,0,0,0,0,0,0,0,0,0,0
701,0,85,256,0,0,0,0,0,0,0
95,0,215,616,0,0,0,0,0,0,0
667,0,170,497,0,0,0,0,0,0,0
342,0,968,2807,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0
53,0,183,532,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0,0,0,0
373,0,86,258,0,0,0,0,0,0,0
752,0,245,716,0,0,0,0,0,0,0
778,0,192,563,0,0,0,0,0,0,0
77,0,108,315,0,0,0,0,0,0,0
58,0,208,602,0,0,0,0,0,0,0
106,0,190,556,0,0,0,0,0,0,0
453,0,82,242,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
655,0,301,882,0,0,0,0,0,0,0
96,0,53,155,0,0,0,0,0,0,0
93,0,158,451,0,0,0,0,0,0,0
97,0,12,31,0,0,0,0,0,0,0
64,0,25,69,0,0,0,0,0,0,0
301,0,22,60,0,0,0,0,0,0,0
402,0,20,55,0,0,0,0,0,0,0
753,0,83,250,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
656,0,89,268,0,0,0,0,0,0,0
551,0,43,123,0,0,0,0,0,0,0
331,0,109,316,0,0,0,0,0,0,0
554,0,82,245,0,0,0,0,0,0,0
308,0,145,427,0,0,0,0,0,0,0
778,0,19,52,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0,0,0,0
656,0,377,1109,0,0,0,0,0,0,0
708,0,104,304,0,0,0,0,0,0,0
72,0,252,732,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0
561,0,145,418,0,0,0,0,0,0,0
778,0,118,343,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0
778,0,72,205,0,0,0,0,0,0,0
714,0,171,492,0,0,0,0,0,0,0
781,0,124,366,0,0,0,0,0,0,0
407,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,0,0,0,0,0
51,0,456,1316,0,0,0,0,0,0,0
410,0,276,802,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0
103,0,144,421,0,0,0,0,0,0,0
611,0,121,354,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,0,0
11,0,84,248,0,0,0,0,0,0,0
658,0,241,687,0,0,0,0,0,0,0
172,0,22,61,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0
616,0,164,478,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
506,0,87,262,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0
419,0,290,855,0,0,0,0,0,0,0
98,0,94,266,0,0,0,0,0,0,0
377,0,107,311,0,0,0,0,0,0,0
781,0,1357,3871,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0
447,0,0,0,0,0,0,0,0,0,0
59,0,181,526,0,0,0,0,0,0,0
90,0,176,511,0,0,0,0,0,0,0
92,0,0,0,0,0,0,0,0,0,0
13,0,28,78,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
370,0,95,274,0,0,0,0,0,0,0
96,0,68,194,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0
192,0,362,1049,0,0,0,0,0,0,0
748,0,108,313,0,0,0,0,0,0,0
778,0,159,460,0,0,0,0,0,0,0
144,0,1632,4608,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0,0,0,0
778,0,23,63,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0,0,0,0
262,0,206,603,0,0,0,0,0,0,0
720,0,29,81,0,0,0,0,0,0,0
731,0,193,561,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0
525,0,116,334,0,0,0,0,0,0,0
434,0,85,249,0,0,0,0,0,0,0
55,0,71,201,0,0,0,0,0,0,0
351,0,75,214,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0
306,0,242,696,0,0,0,0,0,0,0
